irradiance,voltage,current,power,temperature,mppt_reference_voltage,efficiency,power_deviation,condition,data_origin
914.374,17.4439,1.0476,18.0861,16.991,18.5373,0.9741,0.0259,Normal,synthetic PV simulation; not hardware measurement
247.322,14.1415,0.1916,1.0366,13.437,18.2347,0.2101,0.7899,Possible Fault,synthetic PV simulation; not hardware measurement
507.089,11.1005,0.2668,0.7179,17.779,18.2955,0.0706,0.9294,Possible Fault,synthetic PV simulation; not hardware measurement
695.492,9.5822,0.1701,0.6961,31.35,17.7834,0.051,0.949,Possible Fault,synthetic PV simulation; not hardware measurement
681.171,17.8688,0.3751,4.3034,41.079,17.3318,0.3287,0.6713,Possible Fault,synthetic PV simulation; not hardware measurement
963.818,14.3625,0.6256,3.7528,25.829,18.1452,0.195,0.805,Possible Fault,synthetic PV simulation; not hardware measurement
939.92,12.8648,0.376,1.7498,24.245,18.2071,0.093,0.907,Possible Fault,synthetic PV simulation; not hardware measurement
610.737,12.2748,0.394,2.6717,48.239,16.9716,0.2317,0.7683,Possible Fault,synthetic PV simulation; not hardware measurement
1027.184,16.5761,0.8716,5.2192,40.352,17.5103,0.2618,0.7382,Possible Fault,synthetic PV simulation; not hardware measurement
783.616,10.6217,0.2051,0.5669,40.061,17.4244,0.0375,0.9625,Possible Fault,synthetic PV simulation; not hardware measurement
644.235,16.0225,0.1561,1.6869,52.194,16.8131,0.1397,0.8603,Possible Fault,synthetic PV simulation; not hardware measurement
501.65,18.0816,0.3382,3.013,37.887,17.3741,0.3123,0.6877,Possible Fault,synthetic PV simulation; not hardware measurement
769.028,12.8782,0.3428,2.0518,24.865,18.1085,0.1339,0.8661,Possible Fault,synthetic PV simulation; not hardware measurement
1019.157,13.4118,0.4709,3.7568,12.84,18.7588,0.1797,0.8203,Possible Fault,synthetic PV simulation; not hardware measurement
761.769,18.1387,0.4898,4.5809,27.919,17.9767,0.3037,0.6963,Possible Fault,synthetic PV simulation; not hardware measurement
471.778,17.8232,0.2013,1.975,39.554,17.2731,0.2187,0.7813,Possible Fault,synthetic PV simulation; not hardware measurement
930.268,16.1278,0.5593,3.5498,33.8,17.7791,0.1943,0.8057,Possible Fault,synthetic PV simulation; not hardware measurement
1025.802,13.9445,0.6186,4.7732,56.476,16.7763,0.2482,0.7518,Possible Fault,synthetic PV simulation; not hardware measurement
755.013,17.09,0.3901,2.9181,48.509,17.0351,0.2039,0.7961,Possible Fault,synthetic PV simulation; not hardware measurement
849.775,18.6548,0.1791,1.0497,36.637,17.6132,0.0634,0.9366,Possible Fault,synthetic PV simulation; not hardware measurement
744.977,13.0256,0.3463,3.6137,37.309,17.5399,0.2499,0.7501,Possible Fault,synthetic PV simulation; not hardware measurement
896.619,11.7637,0.6156,4.3372,35.459,17.6886,0.2474,0.7526,Possible Fault,synthetic PV simulation; not hardware measurement
1041.432,10.1176,0.3221,0.7786,64.9,16.3992,0.0406,0.9594,Possible Fault,synthetic PV simulation; not hardware measurement
638.543,18.5878,0.1472,1.4675,44.143,17.1765,0.1205,0.8795,Possible Fault,synthetic PV simulation; not hardware measurement
394.316,10.0905,0.116,0.8756,25.266,17.8626,0.113,0.887,Possible Fault,synthetic PV simulation; not hardware measurement
905.014,10.8726,0.2408,1.6919,16.138,18.572,0.0919,0.9081,Possible Fault,synthetic PV simulation; not hardware measurement
847.857,18.5168,0.4874,5.8286,30.242,17.9034,0.3482,0.6518,Possible Fault,synthetic PV simulation; not hardware measurement
1043.302,14.3285,0.6206,4.1729,25.807,18.1784,0.1999,0.8001,Possible Fault,synthetic PV simulation; not hardware measurement
771.083,15.9767,0.6047,6.0,16.275,18.5007,0.3839,0.6161,Possible Fault,synthetic PV simulation; not hardware measurement
617.992,11.2372,0.1623,1.4993,61.256,16.3831,0.1322,0.8678,Possible Fault,synthetic PV simulation; not hardware measurement
728.789,17.8841,0.1651,0.7588,47.894,17.0488,0.0549,0.9451,Possible Fault,synthetic PV simulation; not hardware measurement
691.714,18.3813,0.5348,6.7922,47.776,17.033,0.5181,0.4819,Possible Fault,synthetic PV simulation; not hardware measurement
797.315,13.9739,0.4698,2.1646,53.563,16.8168,0.1447,0.8553,Possible Fault,synthetic PV simulation; not hardware measurement
501.675,10.7955,0.1539,0.7574,16.233,18.3617,0.0751,0.9249,Possible Fault,synthetic PV simulation; not hardware measurement
957.213,19.0466,0.4852,1.9455,24.257,18.2139,0.1015,0.8985,Possible Fault,synthetic PV simulation; not hardware measurement
760.06,15.1848,0.2397,1.2036,32.027,17.7887,0.0807,0.9193,Possible Fault,synthetic PV simulation; not hardware measurement
764.759,14.2975,0.179,0.7175,19.436,18.3534,0.0466,0.9534,Possible Fault,synthetic PV simulation; not hardware measurement
280.165,10.3684,0.0788,0.2544,22.717,17.8616,0.0463,0.9537,Possible Fault,synthetic PV simulation; not hardware measurement
472.743,10.9941,0.2647,0.8648,41.661,17.1778,0.096,0.904,Possible Fault,synthetic PV simulation; not hardware measurement
800.363,10.7722,0.4274,1.6278,54.309,16.7844,0.1085,0.8915,Possible Fault,synthetic PV simulation; not hardware measurement
598.474,12.4628,0.2818,2.0893,43.561,17.1766,0.1831,0.8169,Possible Fault,synthetic PV simulation; not hardware measurement
608.307,14.9032,0.3318,2.6672,45.23,17.1072,0.2307,0.7693,Possible Fault,synthetic PV simulation; not hardware measurement
263.361,15.072,0.0915,0.2573,54.567,16.3911,0.0534,0.9466,Possible Fault,synthetic PV simulation; not hardware measurement
184.307,15.7314,0.0939,0.9535,32.831,17.2498,0.2716,0.7284,Possible Fault,synthetic PV simulation; not hardware measurement
342.834,12.7955,0.2142,0.4165,42.483,17.0304,0.0643,0.9357,Possible Fault,synthetic PV simulation; not hardware measurement
563.559,13.87,0.3026,0.9511,54.035,16.6748,0.0907,0.9093,Possible Fault,synthetic PV simulation; not hardware measurement
587.185,15.2776,0.1965,2.3686,42.769,17.2049,0.2113,0.7887,Possible Fault,synthetic PV simulation; not hardware measurement
1006.217,16.6585,0.8133,6.8739,39.417,17.5445,0.3514,0.6486,Possible Fault,synthetic PV simulation; not hardware measurement
1035.821,18.8691,0.8927,3.2779,26.273,18.1543,0.1584,0.8416,Possible Fault,synthetic PV simulation; not hardware measurement
476.923,17.1105,0.2874,1.6837,39.788,17.2668,0.1845,0.8155,Possible Fault,synthetic PV simulation; not hardware measurement
702.617,12.4548,0.3055,0.7275,62.193,16.3826,0.0564,0.9436,Possible Fault,synthetic PV simulation; not hardware measurement
1039.453,17.1509,0.2839,2.519,37.686,17.6365,0.1241,0.8759,Possible Fault,synthetic PV simulation; not hardware measurement
932.488,13.9199,0.4358,3.4683,51.719,16.9644,0.1967,0.8033,Possible Fault,synthetic PV simulation; not hardware measurement
368.227,17.8714,0.1136,1.3474,31.748,17.5389,0.189,0.811,Possible Fault,synthetic PV simulation; not hardware measurement
898.569,11.1226,0.432,3.0108,53.193,16.8822,0.1779,0.8221,Possible Fault,synthetic PV simulation; not hardware measurement
431.505,17.6486,0.2471,2.732,43.757,17.0555,0.3344,0.6656,Possible Fault,synthetic PV simulation; not hardware measurement
949.697,12.1343,0.4737,3.7293,29.173,17.9871,0.198,0.802,Possible Fault,synthetic PV simulation; not hardware measurement
789.923,14.2326,0.36,3.1108,41.406,17.3664,0.2044,0.7956,Possible Fault,synthetic PV simulation; not hardware measurement
885.453,10.0562,0.6583,3.7683,16.759,18.5348,0.2096,0.7904,Possible Fault,synthetic PV simulation; not hardware measurement
558.373,15.0011,0.2695,2.754,20.952,18.1789,0.2471,0.7529,Possible Fault,synthetic PV simulation; not hardware measurement
649.346,10.8349,0.2122,1.0935,23.908,18.0944,0.0846,0.9154,Possible Fault,synthetic PV simulation; not hardware measurement
491.353,18.2047,0.1878,2.1368,16.971,18.3195,0.2167,0.7833,Possible Fault,synthetic PV simulation; not hardware measurement
675.752,13.3457,0.4801,1.0188,20.597,18.2615,0.0752,0.9248,Possible Fault,synthetic PV simulation; not hardware measurement
235.367,17.3178,0.179,0.612,19.591,17.9443,0.1321,0.8679,Possible Fault,synthetic PV simulation; not hardware measurement
618.54,12.3215,0.4675,1.9113,58.191,16.5232,0.1673,0.8327,Possible Fault,synthetic PV simulation; not hardware measurement
405.72,17.2976,0.22,2.7916,63.835,16.1141,0.3807,0.6193,Possible Fault,synthetic PV simulation; not hardware measurement
259.664,17.4714,0.133,1.715,46.747,16.7429,0.3549,0.6451,Possible Fault,synthetic PV simulation; not hardware measurement
327.778,15.8623,0.0707,0.8311,35.846,17.3151,0.1324,0.8676,Possible Fault,synthetic PV simulation; not hardware measurement
479.936,15.3185,0.2774,1.2116,36.468,17.4208,0.131,0.869,Possible Fault,synthetic PV simulation; not hardware measurement
190.359,10.9471,0.1109,0.5448,61.829,15.9461,0.1602,0.8398,Possible Fault,synthetic PV simulation; not hardware measurement
553.149,9.2355,0.4313,1.6666,29.011,17.8077,0.1535,0.8465,Possible Fault,synthetic PV simulation; not hardware measurement
310.137,17.7331,0.0852,1.1633,35.451,17.3106,0.1959,0.8041,Possible Fault,synthetic PV simulation; not hardware measurement
876.022,9.8798,0.228,0.8562,44.319,17.2759,0.0509,0.9491,Possible Fault,synthetic PV simulation; not hardware measurement
926.848,11.9546,0.4951,1.4755,25.953,18.1349,0.0798,0.9202,Possible Fault,synthetic PV simulation; not hardware measurement
364.499,13.4858,0.1908,0.5377,19.829,18.0787,0.0744,0.9256,Possible Fault,synthetic PV simulation; not hardware measurement
833.846,15.0194,0.4121,4.2384,20.798,18.3265,0.2527,0.7473,Possible Fault,synthetic PV simulation; not hardware measurement
300.765,16.6001,0.0638,0.6894,42.956,16.9658,0.1218,0.8782,Possible Fault,synthetic PV simulation; not hardware measurement
649.718,12.3446,0.4692,4.0978,36.607,17.5162,0.3254,0.6746,Possible Fault,synthetic PV simulation; not hardware measurement
460.132,13.551,0.1609,0.9584,25.032,17.9252,0.1056,0.8944,Possible Fault,synthetic PV simulation; not hardware measurement
275.929,8.4086,0.2035,0.8327,61.372,16.0892,0.1674,0.8326,Possible Fault,synthetic PV simulation; not hardware measurement
789.855,10.0934,0.5419,1.4702,25.49,18.0909,0.0935,0.9065,Possible Fault,synthetic PV simulation; not hardware measurement
380.528,17.5506,0.275,2.0082,15.616,18.2885,0.2636,0.7364,Possible Fault,synthetic PV simulation; not hardware measurement
891.438,10.8449,0.4954,1.759,13.702,18.6767,0.0966,0.9034,Possible Fault,synthetic PV simulation; not hardware measurement
464.09,12.5962,0.2474,1.5112,31.61,17.6287,0.1673,0.8327,Possible Fault,synthetic PV simulation; not hardware measurement
238.848,14.3629,0.0816,0.4654,40.963,16.9732,0.1035,0.8965,Possible Fault,synthetic PV simulation; not hardware measurement
403.572,16.0189,0.1524,1.1846,56.876,16.4296,0.1598,0.8402,Possible Fault,synthetic PV simulation; not hardware measurement
228.692,18.8461,0.0718,0.5163,38.748,17.0567,0.1195,0.8805,Possible Fault,synthetic PV simulation; not hardware measurement
561.757,17.0753,0.2389,2.9503,26.989,17.9062,0.2664,0.7336,Possible Fault,synthetic PV simulation; not hardware measurement
455.762,13.1463,0.3499,0.9638,27.618,17.8034,0.1078,0.8922,Possible Fault,synthetic PV simulation; not hardware measurement
606.108,19.2246,0.1723,2.115,18.733,18.3134,0.1738,0.8262,Possible Fault,synthetic PV simulation; not hardware measurement
652.703,18.7796,0.356,1.0209,15.0,18.5023,0.0772,0.9228,Possible Fault,synthetic PV simulation; not hardware measurement
391.219,15.923,0.1562,0.4696,33.709,17.4741,0.0622,0.9378,Possible Fault,synthetic PV simulation; not hardware measurement
361.239,17.6024,0.1456,1.9029,29.242,17.6455,0.2707,0.7293,Possible Fault,synthetic PV simulation; not hardware measurement
214.265,16.9497,0.1488,0.922,37.975,17.0655,0.2277,0.7723,Possible Fault,synthetic PV simulation; not hardware measurement
552.796,14.8851,0.1854,1.1546,53.939,16.6713,0.1122,0.8878,Possible Fault,synthetic PV simulation; not hardware measurement
510.725,15.2319,0.1371,1.5973,62.264,16.2696,0.1716,0.8284,Possible Fault,synthetic PV simulation; not hardware measurement
613.213,17.7469,0.2503,3.0938,22.647,18.1398,0.2532,0.7468,Possible Fault,synthetic PV simulation; not hardware measurement
609.034,16.0475,0.5586,3.7939,23.675,18.0901,0.3133,0.6867,Possible Fault,synthetic PV simulation; not hardware measurement
720.013,9.0327,0.1524,0.9735,48.862,16.9998,0.0715,0.9285,Possible Fault,synthetic PV simulation; not hardware measurement
882.02,14.7482,0.5596,4.5995,57.52,16.6777,0.2797,0.7203,Possible Fault,synthetic PV simulation; not hardware measurement
1041.018,15.3691,0.6014,6.2387,21.437,18.3763,0.297,0.703,Possible Fault,synthetic PV simulation; not hardware measurement
314.389,13.0798,0.27,2.0938,44.53,16.9016,0.3546,0.6454,Possible Fault,synthetic PV simulation; not hardware measurement
883.374,16.7441,0.7152,3.127,28.428,18.0026,0.1785,0.8215,Possible Fault,synthetic PV simulation; not hardware measurement
513.261,9.943,0.135,0.4801,58.407,16.4476,0.0509,0.9491,Possible Fault,synthetic PV simulation; not hardware measurement
641.831,13.7748,0.1347,0.3264,39.094,17.398,0.0264,0.9736,Possible Fault,synthetic PV simulation; not hardware measurement
1034.395,16.2386,0.7668,5.92,59.589,16.638,0.3074,0.6926,Possible Fault,synthetic PV simulation; not hardware measurement
533.729,19.1028,0.4974,5.1404,23.769,18.0321,0.4857,0.5143,Possible Fault,synthetic PV simulation; not hardware measurement
255.432,15.5754,0.2172,0.6775,50.775,16.552,0.1438,0.8562,Possible Fault,synthetic PV simulation; not hardware measurement
520.928,17.1377,0.2772,1.1203,25.588,17.9393,0.1089,0.8911,Possible Fault,synthetic PV simulation; not hardware measurement
202.03,16.6781,0.1429,1.6649,20.359,17.8469,0.4207,0.5793,Possible Fault,synthetic PV simulation; not hardware measurement
293.8,9.5325,0.1834,0.8264,61.267,16.1196,0.1558,0.8442,Possible Fault,synthetic PV simulation; not hardware measurement
784.311,10.0664,0.214,1.3797,31.117,17.8319,0.0894,0.9106,Possible Fault,synthetic PV simulation; not hardware measurement
852.656,17.5984,0.6722,2.3877,32.236,17.8149,0.1424,0.8576,Possible Fault,synthetic PV simulation; not hardware measurement
702.298,10.0055,0.5293,1.2137,64.999,16.2546,0.0948,0.9052,Possible Fault,synthetic PV simulation; not hardware measurement
404.451,11.2973,0.26,1.5801,50.188,16.7356,0.2096,0.7904,Possible Fault,synthetic PV simulation; not hardware measurement
324.952,15.4257,0.2568,2.9909,20.899,17.9941,0.466,0.534,Possible Fault,synthetic PV simulation; not hardware measurement
815.868,13.8102,0.3017,1.6298,48.629,17.0507,0.1052,0.8948,Possible Fault,synthetic PV simulation; not hardware measurement
487.351,14.0809,0.3652,3.6033,62.983,16.2178,0.4067,0.5933,Possible Fault,synthetic PV simulation; not hardware measurement
666.897,14.7178,0.4906,4.7707,27.123,17.9588,0.3617,0.6383,Possible Fault,synthetic PV simulation; not hardware measurement
578.151,19.1378,0.4339,4.5154,34.91,17.5569,0.4024,0.5976,Possible Fault,synthetic PV simulation; not hardware measurement
1047.517,11.5447,0.7041,2.8626,36.266,17.7042,0.1395,0.8605,Possible Fault,synthetic PV simulation; not hardware measurement
229.311,9.5624,0.1555,0.5047,13.124,18.2293,0.1104,0.8896,Possible Fault,synthetic PV simulation; not hardware measurement
1003.148,15.3659,0.4819,3.611,17.979,18.5186,0.1773,0.8227,Possible Fault,synthetic PV simulation; not hardware measurement
312.762,14.7104,0.0982,0.3454,47.536,16.7725,0.0592,0.9408,Possible Fault,synthetic PV simulation; not hardware measurement
469.34,15.6875,0.3146,2.5322,48.373,16.8688,0.2873,0.7127,Possible Fault,synthetic PV simulation; not hardware measurement
529.117,17.3063,0.2124,2.3124,26.839,17.8886,0.2218,0.7782,Possible Fault,synthetic PV simulation; not hardware measurement
254.549,13.5859,0.2018,2.0205,36.74,17.1817,0.4174,0.5826,Possible Fault,synthetic PV simulation; not hardware measurement
243.883,17.6047,0.1405,0.9883,33.051,17.3435,0.2116,0.7884,Possible Fault,synthetic PV simulation; not hardware measurement
480.92,14.925,0.2397,1.8854,58.907,16.3982,0.2137,0.7863,Possible Fault,synthetic PV simulation; not hardware measurement
491.542,12.6778,0.3545,2.3923,61.496,16.2891,0.2667,0.7333,Possible Fault,synthetic PV simulation; not hardware measurement
351.654,14.5485,0.1193,0.7612,27.016,17.747,0.1108,0.8892,Possible Fault,synthetic PV simulation; not hardware measurement
474.263,15.7123,0.1476,0.4879,61.547,16.2722,0.0564,0.9436,Possible Fault,synthetic PV simulation; not hardware measurement
920.401,15.1472,0.2426,0.7956,18.95,18.4508,0.0427,0.9573,Possible Fault,synthetic PV simulation; not hardware measurement
321.004,10.035,0.2351,1.6142,40.147,17.1102,0.2651,0.7349,Possible Fault,synthetic PV simulation; not hardware measurement
561.094,10.1625,0.292,2.0127,14.744,18.4638,0.1775,0.8225,Possible Fault,synthetic PV simulation; not hardware measurement
609.301,11.054,0.4646,1.1803,26.671,17.9537,0.098,0.902,Possible Fault,synthetic PV simulation; not hardware measurement
1024.527,15.8736,0.6628,2.677,22.076,18.3408,0.1297,0.8703,Possible Fault,synthetic PV simulation; not hardware measurement
601.095,13.3704,0.3133,1.2359,19.458,18.277,0.1026,0.8974,Possible Fault,synthetic PV simulation; not hardware measurement
268.439,9.1091,0.1394,0.4308,55.642,16.3498,0.0879,0.9121,Possible Fault,synthetic PV simulation; not hardware measurement
1023.967,16.8417,0.7076,9.0029,36.926,17.6649,0.4498,0.5502,Possible Fault,synthetic PV simulation; not hardware measurement
927.802,14.2895,0.6779,2.998,24.219,18.2142,0.1614,0.8386,Possible Fault,synthetic PV simulation; not hardware measurement
842.385,14.4878,0.4223,1.6304,24.78,18.1494,0.097,0.903,Possible Fault,synthetic PV simulation; not hardware measurement
886.741,17.3505,0.7015,6.336,30.648,17.9032,0.3618,0.6382,Possible Fault,synthetic PV simulation; not hardware measurement
530.076,13.7893,0.3041,2.8717,33.792,17.5725,0.279,0.721,Possible Fault,synthetic PV simulation; not hardware measurement
189.671,16.9302,0.1692,1.655,33.605,17.226,0.4585,0.5415,Possible Fault,synthetic PV simulation; not hardware measurement
269.198,18.2609,0.1668,0.5101,17.75,18.0722,0.0957,0.9043,Possible Fault,synthetic PV simulation; not hardware measurement
802.586,8.62,0.6321,2.4702,60.951,16.4831,0.1667,0.8333,Possible Fault,synthetic PV simulation; not hardware measurement
632.868,19.5662,0.3341,4.6277,13.912,18.5393,0.3605,0.6395,Possible Fault,synthetic PV simulation; not hardware measurement
601.997,12.8289,0.4757,2.2348,61.67,16.3536,0.2026,0.7974,Possible Fault,synthetic PV simulation; not hardware measurement
